Date,y_Open,y_High,y_Low,y_Close,y_Vix,y_Dow,y_Tech,Close,Volume
15-11-2019,3090.75,3098.199951,3083.26001,3096.629883,13.05,27781.96094,8257.830078,3120.459961,3335650000
18-11-2019,3107.919922,3120.459961,3104.600098,3120.459961,12.05,28004.89063,8315.519531,3122.030029,3436690000
19-11-2019,3117.909912,3124.169922,3112.060059,3122.030029,12.46,28036.2207,8328.480469,3120.179932,3590070000
20-11-2019,3127.449951,3127.639893,3113.469971,3120.179932,12.86,27934.01953,8338.740234,3108.459961,4034890000
21-11-2019,3114.659912,3118.969971,3091.409912,3108.459961,12.78,27821.08984,8283.75,3103.540039,3720560000
22-11-2019,3108.48999,3110.110107,3094.550049,3103.540039,13.13,27766.28906,8265.620117,3110.290039,3226780000
25-11-2019,3111.409912,3112.870117,3099.26001,3110.290039,12.34,27875.61914,8272.049805,3133.639893,3511530000
26-11-2019,3117.439941,3133.830078,3117.439941,3133.639893,11.87,28066.4707,8371.929688,3140.52002,4595590000
27-11-2019,3134.850098,3142.689941,3131,3140.52002,11.54,28121.67969,8385.75,3153.629883,3033090000
29-11-2019,3145.48999,3154.26001,3143.409912,3153.629883,11.75,28164,8444.709961,3140.97998,1743020000
02-12-2019,3147.179932,3150.300049,3139.340088,3140.97998,12.62,28051.41016,8403.679688,3113.870117,3268740000
03-12-2019,3143.850098,3144.310059,3110.780029,3113.870117,14.91,27783.03906,8309.259766,3093.199951,3653390000
04-12-2019,3087.409912,3094.969971,3070.330078,3093.199951,15.96,27502.81055,8254.740234,3112.76001,3695030000
05-12-2019,3103.5,3119.379883,3102.530029,3112.76001,14.8,27649.7793,8296.530273,3117.429932,3355750000
06-12-2019,3119.209961,3119.449951,3103.76001,3117.429932,14.52,27677.78906,8308.400391,3145.909912,3479480000
09-12-2019,3134.620117,3150.600098,3134.620117,3145.909912,13.62,28015.06055,8397.370117,3135.959961,3345990000
10-12-2019,3141.860107,3148.870117,3135.459961,3135.959961,15.86,27909.59961,8362.740234,3132.52002,3343790000
11-12-2019,3135.360107,3142.120117,3126.090088,3132.52002,15.68,27881.7207,8354.290039,3141.629883,3252540000
12-12-2019,3135.75,3143.97998,3133.209961,3141.629883,14.99,27911.30078,8402.610352,3168.570068,3990690000
13-12-2019,3141.22998,3176.280029,3138.469971,3168.570068,13.94,28132.05078,8466.889648,3168.800049,3736870000
16-12-2019,3166.649902,3182.679932,3156.51001,3168.800049,12.63,28135.38086,8487.709961,3191.449951,4051790000
17-12-2019,3183.629883,3197.709961,3183.629883,3191.449951,12.14,28235.89063,8570.330078,3192.52002,3837540000
18-12-2019,3195.399902,3198.219971,3191.030029,3192.52002,12.29,28267.16016,8575.700195,3191.139893,4014080000
19-12-2019,3195.209961,3198.47998,3191.139893,3191.139893,12.58,28239.2793,8580.620117,3205.370117,3720450000
20-12-2019,3192.320068,3205.47998,3192.320068,3205.370117,12.5,28376.96094,8641.290039,3221.219971,6454270000
23-12-2019,3223.330078,3225.649902,3216.030029,3221.219971,12.51,28455.08984,8678.490234,3224.01001,3060610000
24-12-2019,3226.050049,3227.780029,3222.300049,3224.01001,12.61,28551.5293,8696.009766,3223.379883,1296540000
26-12-2019,3225.449951,3226.429932,3220.51001,3223.379883,12.67,28515.44922,8699.509766,3239.909912,2160680000
27-12-2019,3227.199951,3240.080078,3227.199951,3239.909912,12.65,28621.39063,8778.30957,3240.02002,2428670000
30-12-2019,3247.22998,3247.929932,3234.370117,3240.02002,13.43,28645.25977,8770.980469,3221.290039,3013290000
31-12-2019,3240.090088,3240.919922,3216.570068,3221.290039,14.82,28462.14063,8709.730469,3230.780029,2893810000
02-01-2020,3215.179932,3231.719971,3212.030029,3230.780029,13.78,28538.43945,8733.070313,3257.850098,3458250000
03-01-2020,3244.669922,3258.139893,3235.530029,3257.850098,12.47,28868.80078,8872.219727,3234.850098,3461290000
06-01-2020,3226.360107,3246.149902,3222.340088,3234.850098,14.02,28634.88086,8793.900391,3246.280029,3674070000
07-01-2020,3217.550049,3246.840088,3214.639893,3246.280029,13.85,28703.38086,8848.519531,3237.179932,3420380000
08-01-2020,3241.860107,3244.909912,3232.429932,3237.179932,13.79,28583.67969,8846.450195,3253.050049,3720890000
09-01-2020,3238.590088,3267.070068,3236.669922,3253.050049,13.45,28745.08984,8912.370117,3274.699951,3638390000
10-01-2020,3266.030029,3275.580078,3263.669922,3274.699951,12.54,28956.90039,8989.629883,3265.350098,3212970000
13-01-2020,3281.810059,3282.98999,3260.860107,3265.350098,12.56,28823.76953,8966.639648,3288.129883,3456380000
14-01-2020,3271.129883,3288.129883,3268.429932,3288.129883,12.32,28907.05078,9070.650391,3283.149902,3665130000
15-01-2020,3285.350098,3294.25,3277.189941,3283.149902,12.39,28939.66992,9033.419922,3289.290039,3716840000
16-01-2020,3282.27002,3298.659912,3280.689941,3289.290039,12.42,29030.2207,9035.669922,3316.810059,3535080000
17-01-2020,3302.969971,3317.110107,3302.820068,3316.810059,12.32,29297.64063,9125,3329.620117,3698170000
21-01-2020,3323.659912,3329.879883,3318.860107,3329.620117,12.1,29348.09961,9173.730469,3320.790039,4105340000
22-01-2020,3321.030029,3329.790039,3316.610107,3320.790039,12.85,29196.03906,9166.629883,3321.75,3619850000
23-01-2020,3330.02002,3337.77002,3320.040039,3321.75,12.91,29186.26953,9188.580078,3325.540039,3764860000
24-01-2020,3315.77002,3326.879883,3301.870117,3325.540039,12.98,29160.08984,9216.980469,3295.469971,3707130000
27-01-2020,3333.100098,3333.179932,3281.530029,3295.469971,14.56,28989.73047,9141.469727,3243.629883,3823100000
28-01-2020,3247.159912,3258.850098,3234.5,3243.629883,18.23,28535.80078,8952.179688,3276.23999,3526720000
29-01-2020,3255.350098,3285.780029,3253.219971,3276.23999,16.280001,28722.84961,9090.929688,3273.399902,3584500000
30-01-2020,3289.459961,3293.469971,3271.889893,3273.399902,16.389999,28734.44922,9101.610352,3283.659912,3787250000
31-01-2020,3256.449951,3285.909912,3242.800049,3283.659912,15.49,28859.43945,9136.089844,3225.52002,4527830000
03-02-2020,3282.330078,3282.330078,3214.679932,3225.52002,18.84,28256.0293,8991.509766,3248.919922,3757910000
04-02-2020,3235.659912,3268.439941,3235.659912,3248.919922,17.969999,28399.81055,9126.230469,3297.590088,3995320000
05-02-2020,3280.610107,3306.919922,3280.610107,3297.590088,16.049999,28807.63086,9334.05957,3334.689941,4117730000
06-02-2020,3324.909912,3337.580078,3313.75,3334.689941,15.15,29290.84961,9367.480469,3345.780029,3868370000
07-02-2020,3344.919922,3347.959961,3334.389893,3345.780029,14.96,29379.76953,9445.919922,3327.709961,3730650000
10-02-2020,3335.540039,3341.419922,3322.120117,3327.709961,15.47,29102.50977,9401.099609,3352.090088,3450350000
11-02-2020,3318.280029,3352.26001,3317.77002,3352.090088,15.04,29276.82031,9516.839844,3357.75,3760550000
12-02-2020,3365.870117,3375.629883,3352.719971,3357.75,15.18,29276.33984,9517.860352,3379.449951,3926380000
13-02-2020,3370.5,3381.469971,3369.719971,3379.449951,13.74,29551.41992,9613.200195,3373.939941,3498240000
14-02-2020,3365.899902,3385.090088,3360.52002,3373.939941,14.15,29423.31055,9595.700195,3380.159912,3398040000
18-02-2020,3378.080078,3380.689941,3366.149902,3380.159912,13.68,29398.08008,9623.580078,3370.290039,3746720000
19-02-2020,3369.040039,3375.01001,3355.610107,3370.290039,14.83,29232.18945,9629.799805,3386.149902,3600150000
20-02-2020,3380.389893,3393.52002,3378.830078,3386.149902,14.38,29348.0293,9718.730469,3373.22998,4007320000
21-02-2020,3380.449951,3389.149902,3341.02002,3373.22998,15.56,29219.98047,9627.830078,3337.75,3899270000
24-02-2020,3360.5,3360.76001,3328.449951,3337.75,17.08,28992.41016,9446.69043,3225.889893,4842960000
25-02-2020,3257.610107,3259.810059,3214.649902,3225.889893,25.030001,27960.80078,9079.629883,3128.209961,5591510000
26-02-2020,3238.939941,3246.98999,3118.77002,3128.209961,27.85,27081.35938,8834.870117,3116.389893,5478110000
27-02-2020,3139.899902,3182.51001,3108.98999,3116.389893,27.559999,26957.58984,8873.759766,2978.76001,7058840000
28-02-2020,3062.540039,3097.070068,2977.389893,2978.76001,39.16,25766.64063,8436.669922,2954.219971,8563850000
02-03-2020,2916.899902,2959.719971,2855.840088,2954.219971,40.110001,25409.35938,8461.830078,3090.22998,6376400000
03-03-2020,2974.280029,3090.959961,2945.189941,3090.22998,33.419998,26703.32031,8877.980469,3003.370117,6355940000
04-03-2020,3096.459961,3136.719971,2976.629883,3003.370117,36.82,25917.41016,8594.490234,3130.120117,5035480000
05-03-2020,3045.75,3130.969971,3034.379883,3130.120117,31.99,27090.85938,8949.280273,3023.939941,5575550000
06-03-2020,3075.699951,3083.040039,2999.830078,3023.939941,39.619999,26121.2793,8671.660156,2972.370117,6552140000
09-03-2020,2954.199951,2985.929932,2901.540039,2972.370117,41.939999,25864.7793,8530.339844,2746.560059,8423050000
10-03-2020,2863.889893,2863.889893,2734.429932,2746.560059,54.459999,23851.01953,7948.029785,2882.22998,7635960000
11-03-2020,2813.47998,2882.590088,2734,2882.22998,47.299999,25018.16016,8372.269531,2741.379883,7374110000
12-03-2020,2825.600098,2825.600098,2707.219971,2741.379883,53.900002,23553.2207,8006.120117,2480.639893,8829380000
13-03-2020,2630.860107,2660.949951,2478.860107,2480.639893,75.470001,21200.61914,7263.649902,2711.02002,8258670000
16-03-2020,2569.98999,2711.330078,2492.370117,2711.02002,57.830002,23185.61914,7995.259766,2386.129883,7781540000
17-03-2020,2508.590088,2562.97998,2380.939941,2386.129883,82.690002,20188.51953,7020.379883,2529.189941,8358500000
18-03-2020,2425.659912,2553.929932,2367.040039,2529.189941,75.910004,21237.38086,7473.950195,2398.100098,8755780000
19-03-2020,2436.5,2453.570068,2280.52002,2398.100098,76.449997,19898.91992,7175.180176,2409.389893,7946710000
20-03-2020,2393.47998,2466.969971,2319.780029,2409.389893,72,20087.18945,7288.52002,2304.919922,9044690000
23-03-2020,2431.939941,2453.01001,2295.560059,2304.919922,66.040001,19173.98047,6994.290039,2237.399902,7402180000
24-03-2020,2290.709961,2300.72998,2191.860107,2237.399902,61.59,18591.92969,7006.919922,2447.330078,7547350000
25-03-2020,2344.439941,2449.709961,2344.439941,2447.330078,61.669998,20704.91016,7553.830078,2475.560059,8285670000
26-03-2020,2457.77002,2571.419922,2407.530029,2475.560059,63.950001,21200.55078,7469.620117,2630.070068,7753160000
27-03-2020,2501.290039,2637.01001,2500.719971,2630.070068,61,22552.16992,7897.129883,2541.469971,6194330000
30-03-2020,2555.870117,2615.909912,2520.02002,2541.469971,65.540001,21636.7793,7588.370117,2626.649902,5746220000
31-03-2020,2558.97998,2631.800049,2545.280029,2626.649902,57.080002,22327.48047,7889.009766,2584.590088,6568290000
01-04-2020,2614.689941,2641.389893,2571.149902,2584.590088,53.540001,21917.16016,7813.5,2470.5,5947900000
02-04-2020,2498.080078,2522.75,2447.48999,2470.5,57.060001,20943.50977,7486.290039,2526.899902,6454990000
03-04-2020,2458.540039,2533.219971,2455.790039,2526.899902,50.91,21413.43945,7635.660156,2488.649902,6087190000
06-04-2020,2514.919922,2538.179932,2459.959961,2488.649902,46.799999,21052.5293,7528.109863,2663.679932,6391860000
07-04-2020,2578.280029,2676.850098,2574.570068,2663.679932,45.240002,22679.99023,8081.660156,2659.409912,7040720000
08-04-2020,2738.649902,2756.889893,2657.669922,2659.409912,46.700001,22653.85938,8049.310059,2749.97998,5856370000
09-04-2020,2685,2760.75,2663.300049,2749.97998,43.349998,23433.57031,8229.540039,2789.820068,7880140000
13-04-2020,2776.98999,2818.570068,2762.360107,2789.820068,41.669998,23719.36914,8238.530273,2761.629883,5274310000
14-04-2020,2782.459961,2782.459961,2721.169922,2761.629883,41.169998,23390.76953,8332.740234,2846.060059,5567400000
15-04-2020,2805.100098,2851.850098,2805.100098,2846.060059,37.759998,23949.75977,8692.160156,2783.360107,5203390000
16-04-2020,2795.639893,2801.879883,2761.540039,2783.360107,40.84,23504.34961,8591.959961,2799.550049,5179990000
17-04-2020,2799.340088,2806.51001,2764.320068,2799.550049,40.110001,23537.67969,8757.830078,2874.560059,5792140000
20-04-2020,2842.429932,2879.219971,2830.879883,2874.560059,38.150002,24242.49023,8832.410156,2823.159912,5220160000
21-04-2020,2845.620117,2868.97998,2820.429932,2823.159912,43.830002,23650.43945,8726.509766,2736.560059,5075830000
22-04-2020,2784.810059,2785.540039,2727.100098,2736.560059,45.41,23018.88086,8403,2799.310059,5049660000
23-04-2020,2787.889893,2815.100098,2775.949951,2799.310059,41.98,23475.82031,8664.639648,2797.800049,5756520000
24-04-2020,2810.419922,2844.899902,2794.26001,2797.800049,41.380001,23515.25977,8641.5,2836.73999,5374480000
27-04-2020,2812.639893,2842.709961,2791.76001,2836.73999,35.93,23775.26953,8786.599609,2878.47998,5194260000
28-04-2020,2854.649902,2887.719971,2852.889893,2878.47998,33.290001,24133.7793,8837.660156,2863.389893,5672880000
29-04-2020,2909.959961,2921.149902,2860.709961,2863.389893,33.57,24101.55078,8677.599609,2939.51001,6620140000
30-04-2020,2918.459961,2954.860107,2912.159912,2939.51001,31.23,24633.85938,8982.759766,2912.429932,6523120000
01-05-2020,2930.909912,2930.909912,2892.469971,2912.429932,34.150002,24345.7207,9000.509766,2830.709961,4753160000
04-05-2020,2869.090088,2869.090088,2821.610107,2830.709961,37.189999,23723.68945,8718.179688,2842.73999,4723140000
05-05-2020,2815.01001,2844.23999,2797.850098,2842.73999,35.970001,23749.75977,8834.110352,2868.439941,5129590000
06-05-2020,2868.879883,2898.22998,2863.550049,2868.439941,33.610001,23883.08984,8930.620117,2848.419922,4861920000
07-05-2020,2883.139893,2891.110107,2847.649902,2848.419922,34.119999,23664.64063,8984.860352,2881.189941,5164640000
08-05-2020,2878.26001,2901.919922,2876.47998,2881.189941,31.440001,23875.89063,9101.879883,2929.800049,4857160000
11-05-2020,2908.830078,2932.159912,2902.879883,2929.800049,27.98,24331.32031,9220.349609,2930.189941,4807320000
12-05-2020,2915.459961,2944.25,2903.439941,2930.189941,27.57,24221.99023,9298.919922,2870.120117,5107710000
13-05-2020,2939.5,2945.820068,2869.590088,2870.120117,33.040001,23764.7793,9112.450195,2820,6143130000
14-05-2020,2865.860107,2874.139893,2793.149902,2820,35.279999,23247.9707,9000.080078,2852.5,5641920000
15-05-2020,2794.540039,2852.800049,2766.639893,2852.5,32.610001,23625.33984,9094.419922,2863.699951,5477040000
18-05-2020,2829.949951,2865.01001,2816.780029,2863.699951,31.889999,23685.41992,9152.639648,2953.909912,6364290000
19-05-2020,2913.860107,2968.090088,2913.860107,2953.909912,29.299999,24597.36914,9331.929688,2922.939941,4969330000
20-05-2020,2948.590088,2964.209961,2922.350098,2922.939941,30.530001,24206.85938,9298.540039,2971.610107,4992970000
21-05-2020,2953.629883,2980.290039,2953.629883,2971.610107,27.99,24575.90039,9485.019531,2948.51001,4966940000
22-05-2020,2969.949951,2978.5,2938.570068,2948.51001,29.530001,24474.11914,9377.990234,2955.449951,3952800000
26-05-2020,2948.050049,2956.76001,2933.590088,2955.449951,28.16,24465.16016,9413.990234,2991.77002,5837060000
27-05-2020,3004.080078,3021.719971,2988.169922,2991.77002,28.01,24995.10938,9389.980469,3036.129883,6371230000
28-05-2020,3015.649902,3036.25,2969.75,3036.129883,27.620001,25548.26953,9442.049805,3029.72998,5402670000
29-05-2020,3046.610107,3068.669922,3023.399902,3029.72998,28.59,25400.64063,9416.709961,3044.310059,7275080000
01-06-2020,3025.169922,3049.169922,2998.610107,3044.310059,27.51,25383.10938,9555.530273,3055.72998,4673410000
02-06-2020,3038.780029,3062.179932,3031.540039,3055.72998,28.23,25475.01953,9598.889648,3080.820068,5187230000
03-06-2020,3064.780029,3081.070068,3051.639893,3080.820068,26.84,25742.65039,9657.30957,3122.870117,5989560000
04-06-2020,3098.899902,3130.939941,3098.899902,3122.870117,25.66,26269.89063,9704.69043,3112.350098,6428130000
05-06-2020,3111.560059,3128.909912,3090.409912,3112.350098,25.809999,26281.82031,9629.660156,3193.929932,8617590000
08-06-2020,3163.840088,3211.719971,3163.840088,3193.929932,24.52,27110.98047,9824.389648,3232.389893,8437380000
09-06-2020,3199.919922,3233.129883,3196,3232.389893,25.809999,27572.43945,9901.519531,3207.179932,6382620000
10-06-2020,3213.320068,3222.709961,3193.110107,3207.179932,27.57,27272.30078,9967.169922,3190.139893,6570840000
11-06-2020,3213.419922,3223.27002,3181.48999,3190.139893,27.57,26989.99023,10094.25977,3002.100098,7018890000
12-06-2020,3123.530029,3123.530029,2999.48999,3002.100098,40.790001,25128.16992,9588.480469,3041.310059,5832250000
15-06-2020,3071.040039,3088.419922,2984.469971,3041.310059,36.09,25605.53906,9663.780273,3066.590088,5740660000
16-06-2020,2993.76001,3079.76001,2965.659912,3066.590088,34.400002,25763.16016,9776.889648,3124.73999,5829240000
17-06-2020,3131,3153.449951,3076.060059,3124.73999,33.669998,26289.98047,9949.370117,3113.48999,4549390000
18-06-2020,3136.129883,3141.159912,3108.030029,3113.48999,33.470001,26119.60938,9982.480469,3115.340088,4429030000
19-06-2020,3101.639893,3120,3093.51001,3115.340088,32.939999,26080.09961,10012.04981,3097.73999,8327780000
22-06-2020,3140.290039,3155.530029,3083.110107,3097.73999,35.119999,25871.46094,10008.63965,3117.860107,4665380000
23-06-2020,3094.419922,3120.919922,3079.389893,3117.860107,31.77,26024.96094,10130.33008,3131.290039,4704830000
24-06-2020,3138.699951,3154.899902,3127.120117,3131.290039,31.370001,26156.09961,10209.82031,3050.330078,5587200000
25-06-2020,3114.399902,3115.01001,3032.129883,3050.330078,33.84,25445.93945,10002.7002,3083.76001,4815420000
26-06-2020,3046.600098,3086.25,3024.01001,3083.76001,32.220001,25745.59961,10101.83008,3009.050049,8098120000
29-06-2020,3073.199951,3073.72998,3004.629883,3009.050049,34.73,25015.55078,9849.360352,3053.23999,4462770000
30-06-2020,3018.590088,3053.889893,2999.73999,3053.23999,31.780001,25595.80078,9961.160156,3100.290039,4696280000
01-07-2020,3050.199951,3111.51001,3047.830078,3100.290039,30.43,25812.88086,10156.84961,3115.860107,4443130000
02-07-2020,3105.919922,3128.439941,3101.169922,3115.860107,28.620001,25734.9707,10279.25,3130.01001,4190830000
06-07-2020,3143.639893,3165.810059,3124.52002,3130.01001,27.68,25827.35938,10341.88965,3179.719971,4736450000
07-07-2020,3155.290039,3182.590088,3155.290039,3179.719971,27.940001,26287.0293,10604.05957,3145.320068,4563700000
08-07-2020,3166.439941,3184.149902,3142.929932,3145.320068,29.43,25890.17969,10524.00977,3169.939941,4927700000
09-07-2020,3153.070068,3171.800049,3136.530029,3169.939941,28.08,26067.2793,10666.7002,3152.050049,4829020000
10-07-2020,3176.169922,3179.780029,3115.699951,3152.050049,29.26,25706.08984,10754.58984,3185.040039,4515340000
13-07-2020,3152.469971,3186.820068,3136.219971,3185.040039,27.290001,26075.30078,10836.33008,3155.219971,4890780000
14-07-2020,3205.080078,3235.320068,3149.429932,3155.219971,32.189999,26085.80078,10602.20996,3197.52002,4476170000
15-07-2020,3141.110107,3200.949951,3127.659912,3197.52002,29.52,26642.58984,10689.51953,3226.560059,4669760000
16-07-2020,3225.97998,3238.280029,3200.76001,3226.560059,27.76,26870.09961,10701.67969,3215.570068,3961230000
17-07-2020,3208.360107,3220.389893,3198.590088,3215.570068,28,26734.71094,10626.45996,3224.72998,3993830000
